73586,15/3/24 13:59:51,479439.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,6.907,ppm (mg/L),19.037,°C,1024.300,mbar,Humid,0,1,,0,30.971,37362,36784.00,39.00,46.00,4.96
73587,15/3/24 14:00:01,479439.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,6.066,ppm (mg/L),19.049,°C,1024.300,mbar,Humid,0,1,,0,32.454,39806,36785.00,39.00,46.00,4.96
73588,15/3/24 14:00:11,479439.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,5.692,ppm (mg/L),19.049,°C,1024.340,mbar,Humid,0,1,,0,33.194,41028,36786.00,39.00,46.00,4.96
73589,15/3/24 14:00:21,479439.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,5.463,ppm (mg/L),19.049,°C,1024.320,mbar,Humid,0,1,,0,33.674,41805,36780.00,39.00,46.00,4.96
73590,15/3/24 14:00:31,479439.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,5.253,ppm (mg/L),19.061,°C,1024.300,mbar,Humid,0,1,,0,34.129,42551,36784.00,39.00,46.00,4.95
73591,15/3/24 14:00:41,479439.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,5.065,ppm (mg/L),19.049,°C,1024.290,mbar,Humid,0,1,,0,34.565,43283,36781.00,39.00,46.00,4.95
73592,15/3/24 14:00:51,479440.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.903,ppm (mg/L),19.049,°C,1024.280,mbar,Humid,0,1,,0,34.949,43894,36777.00,39.00,46.00,4.95
73593,15/3/24 14:01:01,479440.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.765,ppm (mg/L),19.049,°C,1024.280,mbar,Humid,0,1,,0,35.288,44438,36777.00,39.00,46.00,4.95
73594,15/3/24 14:01:11,479440.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.640,ppm (mg/L),19.055,°C,1024.300,mbar,Humid,0,1,,0,35.601,44962,36781.00,39.00,46.00,4.95
73595,15/3/24 14:01:21,479440.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.520,ppm (mg/L),19.055,°C,1024.290,mbar,Humid,0,1,,0,35.911,45450,36777.00,39.00,46.00,4.95
73596,15/3/24 14:01:31,479440.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.405,ppm (mg/L),19.061,°C,1024.310,mbar,Humid,0,1,,0,36.215,45932,36774.00,39.00,46.00,4.95
73597,15/3/24 14:01:41,479440.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.297,ppm (mg/L),19.061,°C,1024.290,mbar,Humid,0,1,,0,36.512,46415,36782.00,39.00,46.00,4.95
73598,15/3/24 14:01:51,479441.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.188,ppm (mg/L),19.061,°C,1024.310,mbar,Humid,0,1,,0,36.818,46877,36775.00,39.00,46.00,4.95
73599,15/3/24 14:02:01,479441.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.091,ppm (mg/L),19.055,°C,1024.290,mbar,Humid,0,1,,0,37.100,47334,36775.00,39.00,46.00,4.95
73600,15/3/24 14:02:11,479441.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.000,ppm (mg/L),19.055,°C,1024.280,mbar,Humid,0,1,,0,37.366,47758,36775.00,39.00,46.00,4.94
73601,15/3/24 14:02:21,479441.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.549,ppm (mg/L),19.147,°C,1024.280,mbar,Humid,0,1,,0,38.751,49930,36779.00,39.00,46.00,4.94
73602,15/3/24 14:02:31,479441.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.419,ppm (mg/L),19.135,°C,1024.260,mbar,Humid,0,1,,0,39.200,50629,36774.00,39.00,46.00,4.94
73603,15/3/24 14:02:41,479441.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.357,ppm (mg/L),19.135,°C,1024.300,mbar,Humid,0,1,,0,39.415,50950,36780.00,39.00,46.00,4.94
73604,15/3/24 14:02:51,479442.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.303,ppm (mg/L),19.135,°C,1024.340,mbar,Humid,0,1,,0,39.606,51240,36770.00,39.00,46.00,4.94
73605,15/3/24 14:03:01,479442.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.777,ppm (mg/L),19.092,°C,1024.250,mbar,Humid,0,1,,0,41.647,54577,36774.00,39.00,46.00,4.94
73606,15/3/24 14:03:11,479442.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.603,ppm (mg/L),19.086,°C,1024.270,mbar,Humid,0,1,,0,42.388,55685,36772.00,39.00,46.00,4.94
73607,15/3/24 14:03:21,479442.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.514,ppm (mg/L),19.098,°C,1024.280,mbar,Humid,0,1,,0,42.775,56259,36772.00,39.00,46.00,4.94
73608,15/3/24 14:03:31,479442.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.186,ppm (mg/L),19.055,°C,1024.280,mbar,Humid,0,1,,0,44.338,58470,36775.00,39.00,46.00,4.94
73609,15/3/24 14:03:41,479442.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.146,ppm (mg/L),19.012,°C,1024.300,mbar,Humid,0,1,,0,44.557,57723,36770.00,39.00,46.00,4.94
73610,15/3/24 14:03:51,479443.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.233,ppm (mg/L),19.178,°C,1024.300,mbar,Humid,0,1,,0,39.842,51242,36769.00,39.00,46.00,4.95
73611,15/3/24 14:04:01,479443.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.437,ppm (mg/L),19.190,°C,1024.270,mbar,Humid,0,1,,0,39.113,50132,36767.00,39.00,46.00,4.95
73612,15/3/24 14:04:11,479443.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.532,ppm (mg/L),19.190,°C,1024.270,mbar,Humid,0,1,,0,38.789,49647,36769.00,39.00,46.00,4.95
73613,15/3/24 14:04:21,479443.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.592,ppm (mg/L),19.190,°C,1024.280,mbar,Humid,0,1,,0,38.591,49351,36771.00,39.00,46.00,4.95
73614,15/3/24 14:04:31,479443.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.707,ppm (mg/L),19.190,°C,1024.280,mbar,Humid,0,1,,0,38.215,48757,36777.00,39.00,46.00,4.95
73615,15/3/24 14:04:41,479443.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.729,ppm (mg/L),19.202,°C,1024.230,mbar,Humid,0,1,,0,38.140,48636,36769.00,39.00,46.00,4.94
73616,15/3/24 14:04:51,479444.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.733,ppm (mg/L),19.202,°C,1024.220,mbar,Humid,0,1,,0,38.129,48609,36767.00,39.00,46.00,4.94
73617,15/3/24 14:05:01,479444.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.738,ppm (mg/L),19.202,°C,1024.300,mbar,Humid,0,1,,0,38.112,48598,36762.00,39.00,46.00,4.94
73618,15/3/24 14:05:11,479444.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.735,ppm (mg/L),19.209,°C,1024.290,mbar,Humid,0,1,,0,38.119,48597,36767.00,39.00,46.00,4.94
73619,15/3/24 14:05:21,479444.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.738,ppm (mg/L),19.202,°C,1024.270,mbar,Humid,0,1,,0,38.112,48599,36767.00,39.00,46.00,4.94
73620,15/3/24 14:05:31,479444.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.730,ppm (mg/L),19.209,°C,1024.330,mbar,Humid,0,1,,0,38.134,48613,36772.00,39.00,46.00,4.94
73621,15/3/24 14:05:41,479444.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.728,ppm (mg/L),19.215,°C,1024.260,mbar,Humid,0,1,,0,38.138,48630,36764.00,39.00,46.00,4.94
73622,15/3/24 14:05:51,479445.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.724,ppm (mg/L),19.202,°C,1024.280,mbar,Humid,0,1,,0,38.158,48660,36766.00,39.00,46.00,4.94
73623,15/3/24 14:06:01,479445.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.719,ppm (mg/L),19.209,°C,1024.290,mbar,Humid,0,1,,0,38.171,48680,36764.00,39.00,46.00,4.94
73624,15/3/24 14:06:11,479445.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.711,ppm (mg/L),19.209,°C,1024.280,mbar,Humid,0,1,,0,38.197,48709,36767.00,39.00,46.00,4.94
73625,15/3/24 14:06:21,479445.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.707,ppm (mg/L),19.215,°C,1024.270,mbar,Humid,0,1,,0,38.205,48743,36766.00,39.00,46.00,4.94
73626,15/3/24 14:06:31,479445.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.701,ppm (mg/L),19.202,°C,1024.250,mbar,Humid,0,1,,0,38.230,48766,36768.00,39.00,46.00,4.94
73627,15/3/24 14:06:41,479445.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.697,ppm (mg/L),19.209,°C,1024.250,mbar,Humid,0,1,,0,38.242,48799,36763.00,39.00,46.00,4.94
73628,15/3/24 14:06:51,479446.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.689,ppm (mg/L),19.209,°C,1024.270,mbar,Humid,0,1,,0,38.268,48822,36764.00,39.00,46.00,4.94
73629,15/3/24 14:07:01,479446.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.680,ppm (mg/L),19.215,°C,1024.270,mbar,Humid,0,1,,0,38.294,48861,36767.00,39.00,46.00,4.94
73630,15/3/24 14:07:11,479446.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.677,ppm (mg/L),19.209,°C,1024.260,mbar,Humid,0,1,,0,38.306,48879,36765.00,39.00,46.00,4.94
73631,15/3/24 14:07:21,479446.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.674,ppm (mg/L),19.209,°C,1024.290,mbar,Humid,0,1,,0,38.314,48886,36763.00,39.00,46.00,4.94
73632,15/3/24 14:07:31,479446.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.673,ppm (mg/L),19.221,°C,1024.310,mbar,Humid,0,1,,0,38.314,48892,36763.00,39.00,46.00,4.94
73633,15/3/24 14:07:41,479446.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.675,ppm (mg/L),19.221,°C,1024.290,mbar,Humid,0,1,,0,38.306,48889,36764.00,39.00,46.00,4.94
73634,15/3/24 14:07:51,479447.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.682,ppm (mg/L),19.215,°C,1024.250,mbar,Humid,0,1,,0,38.287,48864,36762.00,39.00,46.00,4.94
73635,15/3/24 14:08:01,479447.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.683,ppm (mg/L),19.227,°C,1024.270,mbar,Humid,0,1,,0,38.278,48857,36764.00,39.00,46.00,4.94
73636,15/3/24 14:08:11,479447.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.683,ppm (mg/L),19.221,°C,1024.280,mbar,Humid,0,1,,0,38.280,48852,36763.00,39.00,46.00,4.95
73637,15/3/24 14:08:21,479447.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.679,ppm (mg/L),19.221,°C,1024.280,mbar,Humid,0,1,,0,38.295,48871,36765.00,39.00,46.00,4.95
73638,15/3/24 14:08:31,479447.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.675,ppm (mg/L),19.221,°C,1024.280,mbar,Humid,0,1,,0,38.306,48899,36764.00,39.00,46.00,4.96
73639,15/3/24 14:08:41,479447.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.669,ppm (mg/L),19.227,°C,1024.300,mbar,Humid,0,1,,0,38.322,48913,36762.00,39.00,46.00,4.96
73640,15/3/24 14:08:51,479448.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.661,ppm (mg/L),19.227,°C,1024.280,mbar,Humid,0,1,,0,38.350,48945,36759.00,39.00,46.00,4.96
73641,15/3/24 14:09:01,479448.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.657,ppm (mg/L),19.227,°C,1024.300,mbar,Humid,0,1,,0,38.362,48972,36763.00,39.00,46.00,4.96
73642,15/3/24 14:09:11,479448.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.664,ppm (mg/L),19.227,°C,1024.310,mbar,Humid,0,1,,0,38.341,48942,36760.00,39.00,46.00,4.96
73643,15/3/24 14:09:21,479448.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.672,ppm (mg/L),19.227,°C,1024.280,mbar,Humid,0,1,,0,38.314,48904,36760.00,39.00,46.00,4.95
73644,15/3/24 14:09:31,479448.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.843,ppm (mg/L),19.313,°C,1024.320,mbar,Humid,0,1,,0,37.736,47994,36761.00,39.00,46.00,4.95
73645,15/3/24 14:09:41,479448.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.868,ppm (mg/L),19.313,°C,1024.300,mbar,Humid,0,1,,0,37.661,47877,36760.00,39.00,46.00,4.94
73646,15/3/24 14:09:51,479449.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.887,ppm (mg/L),19.313,°C,1024.330,mbar,Humid,0,1,,0,37.601,47786,36758.00,39.00,46.00,4.94
73647,15/3/24 14:10:01,479449.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.933,ppm (mg/L),19.153,°C,1024.300,mbar,Humid,0,1,,0,37.527,47675,36764.00,39.00,46.00,4.94
73648,15/3/24 14:10:11,479449.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.905,ppm (mg/L),19.160,°C,1024.300,mbar,Humid,0,1,,0,37.610,47805,36757.00,39.00,46.00,4.94
73649,15/3/24 14:10:21,479449.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.915,ppm (mg/L),19.153,°C,1024.320,mbar,Humid,0,1,,0,37.582,47776,36760.00,39.00,46.00,4.94
73650,15/3/24 14:10:31,479449.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.912,ppm (mg/L),19.147,°C,1024.280,mbar,Humid,0,1,,0,37.593,47785,36763.00,39.00,46.00,4.94
73651,15/3/24 14:10:41,479449.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.886,ppm (mg/L),19.067,°C,1024.290,mbar,Humid,0,1,,0,37.707,47900,36764.00,39.00,46.00,4.93
73652,15/3/24 14:10:51,479450.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.935,ppm (mg/L),25.716,°C,1024.310,mbar,Humid,0,1,,0,34.888,43811,36762.00,39.00,46.00,4.93
73653,15/3/24 14:11:01,479450.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.939,ppm (mg/L),26.546,°C,1024.320,mbar,Humid,0,1,,0,34.556,43279,36759.00,39.00,46.00,4.93
73654,15/3/24 14:11:11,479450.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.985,ppm (mg/L),26.743,°C,1024.310,mbar,Humid,0,1,,0,34.344,42922,36756.00,39.00,46.00,4.93
73655,15/3/24 14:11:21,479450.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,4.280,ppm (mg/L),26.639,°C,1024.270,mbar,Humid,0,1,,0,33.550,41628,36760.00,39.00,46.00,4.93
73656,15/3/24 14:11:31,479450.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.462,ppm (mg/L),26.540,°C,1024.320,mbar,Humid,0,1,,0,36.084,45695,36757.00,39.00,46.00,4.93
73657,15/3/24 14:11:41,479450.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.148,ppm (mg/L),26.522,°C,1024.330,mbar,Humid,0,1,,0,37.216,47475,36752.00,39.00,46.00,4.93
73658,15/3/24 14:11:51,479451.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.916,ppm (mg/L),26.473,°C,1024.310,mbar,Humid,0,1,,0,38.139,48908,36759.00,39.00,46.00,4.93
73659,15/3/24 14:12:01,479451.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.773,ppm (mg/L),26.503,°C,1024.280,mbar,Humid,0,1,,0,38.716,49791,36760.00,39.00,46.00,4.93
73660,15/3/24 14:12:11,479451.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.692,ppm (mg/L),26.509,°C,1024.310,mbar,Humid,0,1,,0,39.065,50314,36765.00,39.00,46.00,4.93
73661,15/3/24 14:12:21,479451.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.573,ppm (mg/L),26.522,°C,1024.280,mbar,Humid,0,1,,0,39.586,51104,36758.00,39.00,46.00,4.93
73662,15/3/24 14:12:31,479451.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.442,ppm (mg/L),26.534,°C,1024.360,mbar,Humid,0,1,,0,40.192,52027,36756.00,39.00,46.00,4.93
73663,15/3/24 14:12:41,479451.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.290,ppm (mg/L),26.540,°C,1024.330,mbar,Humid,0,1,,0,40.926,53109,36762.00,39.00,46.00,4.93
73664,15/3/24 14:12:51,479452.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.069,ppm (mg/L),26.602,°C,1024.280,mbar,Humid,0,1,,0,37.486,47928,36755.00,39.00,46.00,4.93
73665,15/3/24 14:13:01,479452.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.286,ppm (mg/L),26.694,°C,1024.320,mbar,Humid,0,1,,0,36.642,46585,36759.00,39.00,46.00,4.93
73666,15/3/24 14:13:11,479452.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.391,ppm (mg/L),26.676,°C,1024.340,mbar,Humid,0,1,,0,36.277,46001,36753.00,39.00,46.00,4.93
73667,15/3/24 14:13:21,479452.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.472,ppm (mg/L),26.688,°C,1024.310,mbar,Humid,0,1,,0,35.990,45530,36758.00,39.00,46.00,4.93
73668,15/3/24 14:13:31,479452.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.565,ppm (mg/L),26.700,°C,1024.340,mbar,Humid,0,1,,0,35.676,45071,36755.00,39.00,46.00,4.93
73669,15/3/24 14:13:41,479452.950,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.177,ppm (mg/L),26.405,°C,1024.310,mbar,Humid,0,1,,0,37.150,47376,36753.00,39.00,46.00,4.93
73670,15/3/24 14:13:51,479453.120,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,2.731,ppm (mg/L),26.479,°C,1024.300,mbar,Humid,0,1,,0,38.907,50109,36751.00,39.00,46.00,4.93
73671,15/3/24 14:14:01,479453.280,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.008,ppm (mg/L),26.436,°C,1024.300,mbar,Humid,0,1,,0,37.785,48402,36756.00,39.00,46.00,4.93
73672,15/3/24 14:14:11,479453.450,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.195,ppm (mg/L),26.393,°C,1024.280,mbar,Humid,0,1,,0,37.091,47317,36748.00,39.00,46.00,4.93
73673,15/3/24 14:14:21,479453.620,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.254,ppm (mg/L),26.429,°C,1024.300,mbar,Humid,0,1,,0,36.857,46937,36757.00,39.00,46.00,4.93
73674,15/3/24 14:14:31,479453.780,DIPPING_PR_PS3 (PSt3),20/11/23 0:00:00,VIKTOR,3.309,ppm (mg/L),26.460,°C,1024.320,mbar,Humid,0,1,,0,36.647,46610,36754.00,39.00,46.00,4.93
